Job_Description,CV_Text,Label
"רכז /ת צהרונים בגני ילדים במשרה מלאה באזור הרצליה לרשת צהרונים יול""א בהרצליה דרוש/ה רכז/ת פדגוגית שתוביל במהלך השנה אשכול צהרונים בגנים.התפקיד כולל: אחריות פדגוגית וחינוכית  ניהול צוות עובדות בגנים  ניהול התקשורת מול ההורים  פיתוח תכניות חינוכיות  הנחייה אישית וליווי עובדות  הכשרה,  הדרכה מקצועית וליווי של צוות הצהרונים?דרישות: דרישות התפקיד:  השכלה: בוגר/ת חינוך לגיל הרך/גננ/ת מוסמך/ת/תואר- יתרון  ניסיון בניהול, הנחיה והדרכת צוות עובדים.?  יכולת תקשורת ובעבודה מול הורים. יכולת תכנון וארגון סביבה חינוכית.?  יכולת עבודת צוות  יחסי אנוש טובים  כושר ביטוי טוב בכתב ובע""פ  יכולת להוביל ולהנחות צוותים שליטה בתוכנות אופיס רכב חובה לנסיעה בין הגנים תאריך תחילת עבודה: מיידי המשרה מיועדת לנשים ולגברים כאחד.","מפתח/ת תוכנה עם ניסיון ב-Python ו-SQL, זמין/ה למשרה חלקית או פרויקטלית.",0
"לאביבי מטבחים דרוש /ה פקיד /ת קבלה לסניף קרייית אתא לקבוצת אביבי מטבחים, המובילה ביצור ואספקת מטבחים בטכנולוגיות מתקדמות, עם מפעלים חדשניים, אולמות תצוגה מפוארים וקהל לקוחות רחב דרוש/ה נציג/ת קבלה לסניף קריית אתאמשרה דינאמית ומגוונתקבלת לקוחות פרונטאליתטיפול בלקוחות טלפוניתביצוע משימות אדמיניסטרטיביותעבודת צוות עם בעלי תפקידים בסניףשעות העבודה במשמרותשישי לסירוגיןדרישות: מיומנויות מחשבניסיון בשרות לקוחות - יתרוןיכולת לעבוד בריבוי משימות* המשרה מיועדת לנשים ולגברים כאחד.",נציג/ת תמיכה עם ניסיון בפתרון תלונות לקוחות ומענה מהיר.,0
"פקיד /ת מרפאה למרפאות בראשל""צ/נס ציונה/רחובות, דרושים/ות פקידי/ות מרפאה למישרה זמנית לתקופה של 9 חודשיםתחילת עבודה בשעה 07:30פעמיים בשבוע פיצולמתן שירות פרונטלי וטלפוני ללקוחות המרפאה בנושאים אדמיניסטרטיבייםקביעת תורים לרפואה ראשונית ויועצת והכוונת הלקוחות לשירותים הרפואיים המתאימיםמתן מידע על זכויות המגיעות ללקוחות בהתאם לסל השירותיםטיפול בנושאי גבייה והחזרים כספיים ללקוחות המרפאהטיפול בקליטת לקוחות חדשים במרפאהמתן שירות אדמיניסטרטיבי לגורמים בתוך המרפאה: רופאים, אחיות, רוקחים, ובעלי מקצוע נוספיםשותפות בהשגה ובמימוש יעדי המרפאה בתחומי השירות, האיכות הרפואית, גיוס לקוחות, שיווק שירותים ועודדרישות: תעודת בגרות מלאה - חובהניסיון בתפקידי שירות ומכירה - יתרוןתודעת שירות גבוההיחסי אנוש טובים, שיתוף פעולה בצוותיכולת עבודה בסביבה ממוחשבתיכולת עבודה בתנאי לחץ ועומסשליטה בשפה העברית, שליטה בשפה נוספת - יתרוןכושר","עוזר/ת רפואי/ת עם ניסיון במרפאה, אחראי/ת ומדויק/ת בתיעוד.",1
"דרוש /ה בעל /ת הסמכה מתחום מקצועות הבריאות למשרה בעל אחריות אזורית- רכב חברה צמוד! לחברת ""דנאל סיעוד"" מקבוצת דנאל, דרוש/ה עובד/ת מקצועי/ת בתחום הסיעוד עם אחריות אזורית וכפיפות ישירה למנהלת האזור למשרת שטח דימנאמית באזור שפלה-דרום.רכב חברה צמוד, קרן השתלמות ותנאים מעולים!*נדרש תואר בעבודה סוציאלית / סיעוד / גרונטולוגיה / פיזיותרפיה/ ריפוי בעיסוק- בלבד!התפקיד כולל: - ביצוע בדיקות מעקב בבית הקשיש ובדיקת החמרות מצב.- סיוע במיצוי זכויות הקשיש אל מול ביטוח לאומי. - שמירה על קשר מעמיק עם קשישים, משפחותיהם וגורמים מקצועיים בקהילה.- אדמיניסטרציה שוטפת.- התניידות בין מספר סניפים ועבודה מול מספר מנהלים בכירים. - גיבוי  מנהל האזור בעת הצורך.דרישות: - תואר אקדמאי בעבודה סוציאלית/ גרנטולוגיה/סיעוד/ריפוי בעיסוק/פיזיותרפיה- חובה.- רישיון נהיגה- חובה. המשרה מיועדת לנשים ולגברים כאחד.","עוזר/ת רפואי/ת עם ניסיון במרפאה, אחראי/ת ומדויק/ת בתיעוד.",1
"מפתח /ת למידה מי אנחנו?תחום למידה ארגונית ב-MAX, אחראי על הובלת תהליכי הלמידה, ההכשרה וההתפתחות המקצועית בארגון.התחום מלווה מהלכים ארגוניים ועסקיים באמצעות פיתוח פתרונות למידה מותאמים, מבוססי צורך וחדשנות טכנולוגית.הצוות עובד על פרויקטים רוחביים וייעודיים, משלב האפיון ועד יישום והטמעה בקרב עובדים ומנהלים.מה אנחנו מחפשים?מפתח/ת למידה עם חשיבה מערכתית וחיבור חזק לעולמות הדיגיטל והטכנולוגיה.כזה/כזו שיודע/ת להוביל פרויקטי הדרכה מקצה לקצה - משלב ניתוח הצרכים, דרך פיצוח והפקה ועד הטמעה - ולעבוד בשיתוף פעולה עם ממשקים פניםארגוניים וספקי הדרכה חיצוניים.דרישות: מה תביא/י איתך:2-4 שנות ניסיון בפיתוח למידה בארגונים - חובהניסיון בפיתוח תוצרי למידה טכנולוגיים והצגת תיק עבודות - חובהשליטה בכלי פיתוח הדרכה: PPT, סטוריליין, וידאו, LMS - חובהניסיון בעבודה עם כלי AI לעיצוב ופיתוח למידהיכולת התנסחות גבוהה בכתב ובעלפהיכולו","מחסנאי/ת עם ניסיון בניהול מלאי וקבלת סחורה, אחראי/ת ומדויק/ת.",0
"דרוש /ה נציג /ת גביה לחברת אלבר דרוש.ה נציג.ת גביה לחברת אלברהתפקיד כולל: ביצוע מעקב ובקרה על חובות הלקוח ביצוע שיחות יזומות ללקוחות חייבים, תוך שמירה על קשר מקצועי וממוקד טיפול אישי וייעוץ בנוגע לחיובים, זיכויים ובירורים עבודה ישירה מול הנהלת חשבונות ואיש קשר של כל חברה  שליחת חשבוניות, כרטסות ופירוטי חשבון מענה אישי וממוקד ללקוחות אסטרטגיים וחשוביםמיקום המשרה: ראשון לציוןהעבודה במשרה מלאה בימים א'-ה', ללא ימי ו'בין השעות 08:00-16:00דרישות: ניסיון קודם בגביה יתרון משמעותי תעודת הנהלת חשבונות סוג 2 יתרון שליטה מלאה בכל יישומי האופיס, במיוחד אקסל חובה יכולת עבודה עצמאית וממוקדת תחת לחץ אסרטיביות, סדר ודיוק מוסר עבודה גבוה ויכולת  ניהול  ממשקים מול לקוחות אסטרטגיים היכרות עם תהליכים פיננסיים והבנה גבוהה בנושאי גביה יכולת  ניהול שיחה שירותית בעל פה ובכתב המשרה מיועדת לנשים ולגברים כאחד.","נהג/ת חלוקה עם רישיון נהיגה בתוקף, ניסיון בהפצה ובשירות לקוחות בשטח.",1
חברת מזון מובילה מחפשת אותך! דרוש נהג /ת עד 12 טון לחברה מזון דרוש/ה נהג/ת 2 עד 12 טון לחלוקה בכל הארץ.ימים א'-ה'.תנאים טובים למתאימים!דרישות: רישיון עד 12 טוןניידות חובה המשרה מיועדת לנשים ולגברים כאחד.,"מפתח/ת תוכנה עם ניסיון ב-Python ו-SQL, זמין/ה למשרה חלקית או פרויקטלית.",0
למוקד טלפוני של בנק דיגטלי דרושים /ות נציגי מכירות באשדוד! ממוצע 60 לשעה כולל בונוסים! תמיד חלמתם להיות חלק מבנק? זו ההזדמנות שלכם!מוקד שירות ומכירה ללקוחות חדשים לבנק הדיגיטלי. הרוב שיחות נכנסות. - שכר מצוין.- משמרות נוחות.- אווירה משפחתית.- מגוון אפשרויות קידום.שכר שעתי גבוה + בונוסים שווים!דרישות:  המשרה מיועדת לנשים ולגברים כאחד.,"צלם/ת עם ניסיון בצילום אירועים ומוצרים, זמין/ה לעבודה פרילנס.",0
"מכונאי רכב כבד למרכז שירות באשדוד בואו להיות חלק מההצלחה המשפחתית של חברה למכוניות ומשאיות. אצלנו תהנו מתנאים טובים, התפתחות מקצועית ואישית.אנחנו מגייסים מכונאי/ת למרכז שירות רכב כבד באשדוד.אנחנו מציעים:מענק התמדה ארוחות צהריים מסובסדות.קרן השתלמות.ביטוח רפואי פרטי מסובסד.פעילויות רווחה מגוונות.דרישות: *ניסיון במכונאות - חובה. המשרה מיועדת לנשים ולגברים כאחד.",נציג/ת שירות ומכירה עם ניסיון במתן מענה פרונטלי וטלפוני ללקוחות.,0
"לתאגיד מי רעננה דרוש /ה מפעיל ואחראי אחזקת מט""ש. (מפעל טיהור שפכים) באחריות בעל התפקיד: - ריכוז וביצוע כל עבודות האחזקה השוטפות והתקופתיות: לרבות טיפול במשאבות סחרור, טיפול במשאבות תחנת סינון, טיפול במשאבות תחנת השקייה, ביקורות מערכות אש, כיולים של מדי ספיקה, ביקורת מז""חים, כיולים תקופתיים למדי ניטור. לחלק מהעבודות נדרש להזמין וללוות קבלנים חיצוניים. - רכש כללי לציוד מתכלה (כפפות, ציוד מיגון וכד').- נאמן בטיחות מט""ש - במסגרת התפקיד אחראי על תקינות עמדות כיבוי אש, מבצע סקרי בטיחות תקופתיות, מתריע על סיכוני בטיחות בשטח, מבצע הדרכות עבודה תקופתיות לעובדים. - מפעיל מט""ש, נדרש לדעת להפעיל את כל מערכות המט""ש, לרבות טיפול קדם, תקינות הריאקטורים והמעכלים, הפעלת מסחטי הבוצה, ופינוי ע""י נהג הובלה ואספקת כימיקלים כגון פולימר וכלור.- בקרה והפעלת שיקול דעת בתהליכי המט""ש תוך ניתוח מצבים, איתור בעיות ותפעולן. הנעת התהליך תוך שמירה על איכויות קולחים המופקים בסיום הטיפול. ",איש/אשת תחזוקה עם ניסיון בתיקונים כלליים ובעבודות אחזקה שוטפת.,1
